FRXGB001,"O. Boine-Frankenheim, GSI, Darmstadt","Accelerator Challenges of Proposed Radioactive Beam Facilities",
TUPLE006,"S. Werin, Å. Andersson, M. Bergqvist, M. Demirkan, M. Eriksson, G. LeBlanc, L.-J. Lindgren, L. Malmgren, University of Lund, Lund","Status of the New Injector for MAX-lab",
TUPLE009,"J. Corbett, R. Akre, P. Bellomo, R. Boyce, L. Cadapan, R. Cassel, B. Choi, D. Dell'Orco, T. Elioff, I. Evans, R. Fuller, A. Garren, R. Hettel, D. Keeley, N. Kurita, J. Langton, G. Leyh, C. Limborg, D. Macnair, D. Martin, E. Medvedko, C. Ng, Y. Nosochkov, J. Olsen, M. Ortega, C. Pappas, S. Park, T. Rabedeau, H. Rarback, A. Ringwall, P. Rodriguez, J. Safranek, H.D. Schwarz, B. Scott, J. Sebek, S. Smith, J. Tanabe, A. Terebilo, C. Wermelskirchen, R. Yotam, SLAC SSRL, Stanford","THE SPEAR 3 LIGHT SOURCE",
TUPLE012,"A.V. Otboev, D. Berkaev, P.M. Ivanov, I.A. Koop, A.P. Lysenko, I.N. Nesterenko, E.A. Perevedentsev, P.Yu. Shatunov, Yu.M. Shatunov, A.N. Skrinsky, A.A. Valishev, BINP, Novosibirsk; A. Magerl, Friedrich-Alexander-Universitaet Erlangen-Nuernberg, Erlangen; E. Steffens, Physikalische Institut II der Universitaet Erlangen-Nuernberg, Erlangen","Feasibility Study of the Erlangen Synchrotron Light Source",
TUPLE013,"J.W. Boldeman, University of Queensland, Brisbane","The Australian Synchrotron Light Source",
TUPLE014,"V. Tsakanov, G. Amatuni, V. Avagyan, A. Davtyan, H. Gagiyan, A. Grigoryan, B. Grigoryan, V. Harutiunyan, M. Ivanyan, V. Jalalyan, V. Khachatryan, E. Laziev, Y. Martirosyan, A. Melkonyan, R. Mikaelyan, S. Minasyan, S. Nagdalyan, A. Petrosyan, A. Rstakyan, K.N. Sanosyan, S. Tatikyan, A. Vardanyan, A. Yayloyan, CANDLE, Yerevan; V. Ayvazyan, K. Rehlich, S.N. Simrock, DESY, Hamburg; V. Vartanian, Stanford University, Stanford; A. Abashian, VTU, Blacksburg","Status of 3GeV Intermediate Energy Light Source Project CANDLE in Republic of Armenia",
TUPLE015,"M. Ivanyan, Y. Martirosyan, V. Tsakanov, CANDLE, Yerevan","Dependence of the Photon Beam Characteristics on Electron Beam Parameters in Third Generation Synchrotron Light Sources",
TUPLE016,"Y. Martirosyan, M. Ivanyan, V. Tsakanov, CANDLE, Yerevan","Beam Current Limitations Study for CANDLE Light Source",
TUPLE017,"Y. Martirosyan, M. Ivanyan, V. Khachatryan, V. Tsakanov, CANDLE, Yerevan","Non-linear Beam Dynamics Study in CANDLE Light Source",
TUPLE018,"B. Grigoryan, V. Tsakanov, A. Vardanyan, CANDLE, Yerevan","The Design and Simulation Studies of the Pre-injector for CANDLE Light Source",
TUPLE020,"W. Knulst, O.J. Luiten, M.J. van der Wiel, TU-Eindhoven, Eindhoven; J. Verhoeven, FOM Institut voor Atoom- en Molecuulfysica, Amsterdam","Goniometer to Measure the Angular Distribution of Narrow-band Soft x-ray Cherenkov Radiation",
TUPLE022,"A. Jankowiak, K. Aulenbacher, H. Euteneuer, R. Herr, P. Jennewein, K.-H. Kaiser, H.-J. Kreidel, U. Ludwig-Mertin, G. Stephan, A. Thomas, IKP, Mainz; A.S. Alimov, O.V. Chubarov, G.A. Novikov, V.I. Shvedunov, MSU, Moscow; M. Negrazus, PSI, Villigen; S. Ratschow, TU-Darmstadt, Darmstadt; M. Seidl, TÜV Süddeutschland, Munich","Design and Status of the 1.5 GeV-Harmonic Double Sided Microtron for MAMI",
TUPLE023,"B. Kalantari, T. Korhonen, PSI, Villigen","Integration of UE212 Electromagnetic Double Undulator into the SLS Control System",
TUPLE024,"T. Schmidt, R. Abela, G. Heidenreich, A. Imhof, G. Ingold, B. Jakob, B. Kalantari, A. Keller, T. Korhonen, L. Patthey, M. Rohrer, L. Schulz, M. Shi, C. Vollenweider, P. Wiegand, PSI, Villigen; E.I. Antokhin, A.V. Utkin, P.D. Voblyi, N.I. Zubkov, BINP, Novosibirsk","First Results of the UE212 Quasiperiodic Elliptical Electromagnetic Undulators at SLS",
TUPLE025,"K. Tsumaki, K. Fukami, K. Kajimoto, N. Kumagai, H. Yonehara, JASRI/SPring-8, Hyogo; T. Shimada, JAERI, Ibaraki-ken","Leakage Field Measurements of DC Septum Magnets for the SPring-8 Storage Ring",
TUPLE026,"F. Perez, E. Huttel, M. Pont, R. Rossmanith, FZK, Karlsruhe","ANKA - Operation and Future Plans",
TUPLE027,"D. Einfeld, SESAME, Karlsruhe; R.H. Sarraf, Al-Balqua Applied University, Alt-Salt; H. Hashemi, H. Hassanzadegan, DESY, Hamburg; E. Al-Dmour, S. Varnasery, Daresbury, Warrington; M. Attal, K. Tavakoli, LURE, Orsay; A. Aladwan, B. Kalantari, PSI, Villigen; A. Amro, D. Foudeh, Sincrotrone Trieste, Trieste; H. Tarawneh, University of Lund, Lund","The New Upgrade of SESAME",
TUPLE028,"J.A. Clarke, F.E. Hannon, D.J. Scott, ASTeC CLRC DL, Warrington","The Initial Insertion Devices for the DIAMOND Light Source",
TUPLE029,"O. Marcouille, A. Daël, J.-M. Filhol, C. Herbeaux, M.-P. Level, A. Nadji, L. Weiss, SOLEIL, Orsay","Preliminary Design of the SOLEIL Insertion Devices",
TUPLE030,"D. Berger, HMI, Berlin; E. Weihreter, BESSY, Berlin; N. Mezentsev, V. Shkaruba, BINP, Novosibirsk","A Superconducting 7T Multipole Wiggler for BESSY II : Main Challenges and First Field Measurements ",
TUPLE031,"D. Berger, H.D. Krauser, M. Rose, HMI, Berlin; V. Duerr, E. Weihreter, BESSY, Berlin; S. Reul, PRETECH, Hamburg","Mechanical and Thermal Design of Vacuum Chambers for a 7T Multipole Wiggler for BESSY II",
TUPLE033,"J. Chavanne, C. Penel, B. Plan, P. Van Vaerenbergh, ESRF, Grenoble","Magnetic Design Considerations for In-Vacuum Undulators at ESRF",
TUPLE034,"F. Bødker, H. Bach, K.I. Blomquist, M. Bøttcher, M.N. Pedersen, Danfysik A/S, Jyllinge","Recent Insertion Devices Produced at Danfysik A/S",
TUPLE035,"G. LeBlanc, E. Wallén, University of Lund, Lund","Evaluation of the MAX Wiggler",
TUPLE037,"C.-S. Hwang, C.H. Chang, C.T. Chen, J.-R. Chen, Y.-C. Chien, F.-Z. Hsiao, G.-Y. Hsiung, K.-T. Hsu, C.-C. Kuo, Ch.E. Wang, D.-J. Wang, SRRC, Hsinchu","Superconducting Insertion Devices for Synchrotron Hard X-ray at SRRC",
TUPLE039,"P.F. Tavares, N.P. Abreu, A. Naves de Brito, G. Tosin, LNLS, Campinas","A Pulsed Soft X-Ray Source with Tunable Repetition Rate",
TUPLE040,"R. Rossmanith, FZK, Karlsruhe; A. Geisler, A. Hobl, D. Krischel, M. Schillo, ACCEL, Bergisch Gladbach; H.O. Moser, SSLS, Singapore","Superconductive 14 mm Period Undulators for Single Pass Accelerators (FELs) and Storage Rings",
TUPLE041,"R. Rossmanith, FZK, Karlsruhe; M. Eriksson, E. Wallén, University of Lund, Lund","A Superconducting Undulator at the 500 MeV RF-Gun Driven Linac-recirculator at MAX-lab",
TUPLE042,"D.E. Kim, C.-W. Chung, H.S. Han, Y.G. Jung, H.G. Lee, K.H. Park, H.S. Suh, PAL, Pohang","Development of 14 cm Period Multipole Wiggler at PLS",
TUPLE043,"B. Diviacco, R. Bracco, D. Millo, D. Zangrando, Sincrotrone Trieste, Trieste","Design of a Figure-8 Undulator for ELETTRA",
TUPLE044,"D. Zangrando, B. Diviacco, Sincrotrone Trieste, Trieste; A. Batrakov, V. Jurba, S. Khruschev, G. Kulipanov, E. Kuper, M. Kuzin, A.S. Medvedko, N. Mezentsev, V. Shkaruba, BINP, Novosibirsk; R.P. Walker, CLRC RAL, Chilton, Didcot","A Superconducting 3.5 T Multipole Wiggler for the ELETTRA Storage Ring",
TUPLE045,"D. Zangrando, R. Bracco, F. Iazzourene, M. Zalateu, Sincrotrone Trieste, Trieste","The Magnet Design for the 2.5 GeV ELETTRA Booster",
TUPLE046,"M. Kumada, Y. Hirao, NIRS, Chiba City; E.I. Antokhin, BINP, Novosibirsk; Y. Iwashita, ICR, Kyoto; I. Bolshakova, R. Holyaka, MSL, Lviv; M. Aoki, M. Endo, E. Sugiyama, Sumitomo Special Metal, Osaka","3 Tesla Magnet-in-Magnet",
TUPLE047,"R. Hou, W. Chen, L. Li, Y.J. Li, G.L. Ni, B.G. Yin, G. Zhao, L.Q. Zheng, IHEP, Beijing","Field Measurement of SPEAR3 Magnets at IHEP",
TUPLE049,"D. Angal-Kalinin, G. Singh, CAT, Indore","Beam Lifetimes and Filling Schemes for Synchrotron Radiation Source Indus-2",
TUPLE050,"D. Angal-Kalinin, G. Singh, CAT, Indore","Beam Transfer Line for Synchrotron Radiation Source Indus-2",
TUPLE054,"L. Dallin, I. Blomqvist, D. Lowe, J. Swirsky, CLS, Saskatoon; J. Campmany, LLS, Bellaterra (Barcelona); J. Coughlin, F. Goldie, TESLA Engineering Ltd., Storrington, W. Sussex","Gradient Dipole Magnets for the Canadian Light Source",
TUPLE055,"N. Marks, J.A. Clarke, D.J. Holder, ASTeC CLRC DL, Warrington","Design of the Quadrupole Magnets for the DIAMOND Synchrotron Source.",
TUPLE056,"N. Marks, J.A. Clarke, D.J. Holder, ASTeC CLRC DL, Warrington","Magnetic Design of the Dipole Magnets for the DIAMOND Synchrotron Source",
TUPLE061,"J. Lyles, S. Archuletta, G. Bolme, D. Clark, J. Davis, D. Keffeler, R. McCrady, LANL, Los Alamos","A New 201.25 MHz High Power RF System for the LANSCE DTL",
TUPLE062,"F. Hagenbuck, P. Jennewein, K.-H. Kaiser, H.-J. Kreidel, U. Ludwig-Mertin, IKP, Mainz; M. Seidl, TÜV Süddeutschland, Munich","Principle of Correction of Asymmetric Magnetic Fields in Bending Magnets",
TUPLE063,"U. Ludwig-Mertin, P. Jennewein, K.-H. Kaiser, IKP, Mainz; S. Ratschow, TU-Darmstadt, Darmstadt","Beam Transport Magnets with 2.2 Tesla",
TUPLE064,"A. Thomas, P. Jennewein, K.-H. Kaiser, H.-J. Kreidel, U. Ludwig-Mertin, IKP, Mainz; M. Seidl, TÜV Süddeutschland, Munich","Design and Status of the 250t-Bending Magnets for the 1.5 GeV Harmonic Double Sided Microtron for MAMI",
TUPLE065,"T. Koseki, RIKEN, Saitama; H. Kudo, N. Nakamura, T. Shibuya, K. Shinoe, H. Takaki, Y. Takiyama, ISSP, Chiba; Y. Kamiya, Y. Kobayashi, KEK, Ibaraki-ken; H. Inoue, K. Kuno, Mitsubishi Electric Corporation, Kobe-Shi","Quadrupole and Sextupole Magnets for the Super SOR Storage Ring",
TUPLE066,"T. Ohkawa, Y. Chiba, M. Wakasugi, RIKEN, Saitama; T. Katayama, CNS, Saitama","Magnetic Field Measurements of the Kicker Magnet for MUSES",
TUPLE067,"P.L. Walstrom, H.W. Alvestad, D.B. Barlow, W.T. Hunter, K.F. Johnson, R.E. Meyer, C.R. Rose, LANL, Los Alamos; A. Makarov, FNAL, Batavia","Design, Fabrication, and Test of a Kicker Magnet and Modulator for the IPF Beamline",
TUPLE068,"J.-L. Mi, D. Davino, H. Hahn, R.F. Lambiase, Y.-Y. Lee, W. Meng, C.-I. Pai, J. Sandberg, N. Tsoupas, D. Warburton, W. Zhang, BNL, Upton, Long Island, New York","SNS Extraction Kicker System and First Article BPFN Test",
TUPLE069,"C.-S. Fann, J.-P. Chiou, S.-Y. Hsu, S.-N. Hsu, J.-T. Sheu, SRRC, Hsinchu","Pulse Magnetic Field Measurement for the Side-plated Ceramic Chamber",
TUPLE070,"C.-Y. Liu, Y.-C. Chien, J.-P. Chiou, C.-S. Fann, J.-T. Sheu, SRRC, Hsinchu","Design and Implementation of the High Performance Thyratron Tube Driver",
TUPLE071,"M.A. Kempkes, J.A. Casey, M.P.J. Gaudreau, T.J. Hawkey, M. Mulvaney, I.S. Roth, DT, Inc., Bedford, Massuchetts","Solid-State Pulsed Power Systems for the Next Linear Collider",
TUPLE074,"S.-C. Kim, Y.J. Han, S.-H. Kim, S.-H. Nam, S.S. Park, PAL, Pohang","A New Modulator Controller of the PLS Linac",
TUPLE075,"E. Merle, F. Bombardier, J. Delvaux, M. Mouillet, O. Pierret, J.C. Ribes, C. Vermare, CEA-DIF, Pontfaverger-Moronvilliers","Progress with the 2-3 kA AIRIX Electron Beam",
TUPLE076,"A. Zolfaghari, R. Campbell, A. Hawkins, P. MacGibbon, W. North, L. Solheim, D. Wang, MIT-Bates Linac, Middleton","A New Crowbar Driver for the MIT-Bates Linear Accelerator High-Power RF Sources",
TUPLE077,"T. Kamitani, KEK, Ibaraki-ken","KEKB Injector Linac Status and Future Upgrade",
TUPLE078,"M. Satoh, S. Fukuda, Y. Kamiya, H. Kobayashi, T. Matsumoto, T. Shidara, KEK, Ibaraki-ken; K. Hayakawa, Y. Hayakawa, T. Sakai, I. Sato, T. Tanaka, K. Yokoyama, Atomic Energy Research Institute, Nihon University, Chiba; N. Nakamura, ISSP, Chiba; S. Miura, Mitsubishi Heavy Industries, Ltd., Hiroshima; T. Koseki, RIKEN, Saitama","Beam Test of Initial Beam Loading Compensation for Electron Linacs",
TUPLE079,"A. Noda, S. Fujimoto, Y. Iwashita, T. Shirai, H. Tongu, ICR, Kyoto; A. Morita, T. Sugimura, KEK, Ibaraki-ken","Pulse Stretcher Operation of the Electron Storage Ring, KSR",
TUPLE081,"S.G. Tantawi, SLAC, Stanford","Multimoded Compact Delay Lines for Applications in High Power RF Pulse Compression Systems",
TUPLE082,"Å. Andersson, M. Bergqvist, M. Eriksson, L. Malmgren, L. Thånell, University of Lund, Lund","The 100 MHz RF System for MAX-II and MAX-III",
TUPLE083,"S. Kwiatkowski, K.M. Baptiste, J. Julian, LBNL, Berkeley","Klystron "Efficiency Loop" for the ALS Storage Ring RF System",
TUPLE084,"F. Marhauser, E. Weihreter, BESSY, Berlin; C.C. Yang, NTHU, Hsinchu","Impedance Measurements of a HOM-Damped Low Power Prototype Cavity for 3rd Generation SR Sources ",
TUPLE085,"E. Weihreter, F. Marhauser, BESSY, Berlin; Y.C. Tsai, Air Asia Technology, Inc., Hsinchu; K.R. Chu, C. Sung, C.C. Yang, NTHU, Hsinchu; C. Wang, SRRC, Hsinchu","Simulation of Fundamental Mode Evanescent Fields in a HOM Damping Waveguide and Comparison with Measurements ",
TUPLE086,"R.H.A. Farias, C. Pardine, P.F. Tavares, LNLS, Campinas","Upgrade of the RF System of the LNLS UVX Storage Ring",
TUPLE088,"K. Akai, K. Ebihara, T. Furuya, M. Suetake, KEK, Ibaraki-ken","Protection of Hardware Components with High-Current Beam against RF Trips in KEKB",
TUPLE089,"Z. Fang, K. Endo, KEK, Ibaraki-ken; I.I. Averboukh, BINP, Novosibirsk; Y. Kijima, T. Nagayama, Mitsubishi Electric Corporation, Kobe-Shi","A Broadband and High Gradient RF Cavity for a Compact Proton Synchrotron",
TUPLE090,"C. Ohmori, E. Ezura, Y. Hashimoto, Y. Mori, A. Schnase, A. Takagi, T. Uesugi, M. Yoshii, KEK, Ibaraki-ken; F. Tamura, JAERI, Ibaraki-ken; M. Yamamoto, JAERI, Tokai","RF Acceleration Systems for the JAERI-KEK Joint Project",
TUPLE091,"Yu. Senichev, W. Braeutigam, R. Maier, FZJ, Jülich; A. Barsukov, O. Belyaev, Y. Budanov, I. Grushichev, V. Stepanov, V. Teplyakov, A. Zherebtsov, I. Zvonarev, IHEP, Protvino, Moscow Region","ESS Funnel Device Investigation Accelerator",
TUPLE092,"A. Schnase, U. Bechstedt, J. Dietrich, F.-J. Etzkorn, R. Gebel, K. Henn, A. Lehrach, B. Lorentz, R. Maier, D. Prasuhn, H. Schneider, R. Stassen, H. Stockhorst, R. Tölle, FZJ, Jülich","Experience with a Broadband VitroPerm-filled Cavity at the Synchrotron COSY",
TUPLE093,"M.-H. Chun, H.-S. Kang, S.-H. Nam, H.-J. Park, J.-S. Yang, I.-H. Yu, PAL, Pohang","Status of RF System for the PLS Storage Ring",
TUPLE094,"V. Loskutov, V. Arbusov, A. Bushuyev, N. Fomin, N. Gavrilov, E. Gorniker, E. Kenjebulatov, A. Kondakov, S. Krutikhin, Y. Kryuchkov, I. Kuptsov, G. Kurkin, L. Mironenko, S. Motygin, V. Osipov, V. Petrov, A. Pilan, I. Sedlyarov, A. Tribendis, V. Volkov, BINP, Novosibirsk","RF System of the Race-track Microtron - Recuperator for High Power Free Electron Laser",
TUPLE095,"A. Fabris, P. Craievich, C. Pasotti, G. Penco, M. Svandrlik, Sincrotrone Trieste, Trieste","ELETTRA RF System Upgrade Project",
TUPLE096,"R. Losito, S. Marque, CERN, Geneva","Coupled Analysis of Electromagnetic, Thermo-Mechanical Effects on RF Accelerating Structures ",
TUPLE097,"J.-Y. Raguin, S. Doebert, I. Syratchev, W. Wuensch, CERN, Geneva","Coupler Studies for CLIC Accelerating Structures",
TUPLE098,"V.A. Dolgashev, S.G. Tantawi, SLAC, Stanford","RF Breakdown in X-band Waveguides",
TUPLE100,"K.-O. Lee, KAPRA, Cheorwon; S.-J. Noh, Dankook University, Seoul; H.-J. Kwon, KAERI, Daejon; K.-H. Chung, H.-S. Kim, Seoul National University, Seoul","Accelerating Structure Design in Coaxial Cavity",
TUPLE101,"A. Zaltsman, M. Blaskiewicz, J.M. Brennan, J. Brodowski, M. Meth, F. Severino, R. Spitz, BNL, Upton, Long Island, New York","High Level RF for the SNS Ring",
TUPLE102,"W. Lawson, S. Gouveia, V. Granatstein, B. Hogan, B. Huebschman, University of Maryland, College Park","Development of High-gain Second-harmonic Gyroklystron for Accelerator Applications",
TUPLE103,"Y.-S. Cho, B.-H. Choi, J.-M. Han, H.-J. Kwon, KAERI, Daejon","High Power RF System for KOMAC RFQ",
TUPLE104,"H.-S. Kim, K.-H. Chung, Seoul National University, Seoul; H.-J. Lee, Cheju National University, Cheju; S.-J. Noh, Dankook University, Seoul; H.-J. Kwon, KAERI, Daejon; W.-H. Choi, KAIST, Daejon; K.-O. Lee, KAPRA, Cheorwon; S.-K. Ko, Ulsan University, Ulsan","Progress Status of High Power Klystron Development for KOMAC",
TUPLE112,"A.V. Elzhov, A.K. Kaminsky, E.A. Perelstein, S.N. Sedykh, A.P. Sergeev, JINR, Dubna, Moscow Region; N.S. Ginzburg, N.Yu. Peskov, A.S. Sergeev, Institute of Applied Physics RAS, Nizhny Novgorod","Features of FEM for Testing of High-gradient Accelerating Structures of Linear Colliders",
TUPLE113,"A.V. Elzhov, I.N. Ivanov, A.K. Kaminsky, V.V. Kosukhin, E.A. Perelstein, S.N. Sedykh, A.P. Sergeev, JINR, Dubna, Moscow Region; N.S. Ginzburg, S.V. Kuzikov, N.Yu. Peskov, M.I. Petelin, A.S. Sergeev, N.I. Zaitsev, Institute of Applied Physics RAS, Nizhny Novgorod","30 GHz Test Facility for Experimental Study of Accelerating Structure Damage due to the Pulse Heating",
TUPLE114,"M.N. Martins, M. Figueredo, A.A. Malafronte, J. Takahashi, IFUSP, Sao Paulo","High-power RF Phase and Amplitude Control",
TUPLE115,"M.N. Martins, A.L. Bonini, R.R. Lima, A.A. Malafronte, L. Portante, J. Takahashi, IFUSP, Sao Paulo","How to Fix a Thomson TH2075 Klystron with Vacuum Problems without Spending a Lot of Money",
TUPLE116,"C.L. Hodgkinson, D.M. Dykes, ASTeC CLRC DL, Warrington; V. Duerr, F. Marhauser, E. Weihreter, BESSY, Berlin","Mechanical and Thermal Layout of a 500 MHz HOM-Damped Cavity",
TUPLE117,"D.M. Dykes, A.J. Moss, R.J. Smith, ASTeC CLRC DL, Warrington","The Provision of High Power CW RF Power for Particle Accelerators",
TUPLE118,"S. Lenci, H. Bohlen, A. Mizuhara, B. Stockwell, E. Wright, CPI Inc., Palo Alto, CA","Recent Progress in CW Klystrons at CPI",
TUPLE119,"S. Lenci, E. Eisen, B. Stockwell, CPI Inc., Palo Alto, CA","Development of an 805-MHz Pulsed Klystron for the Spallation Neutron Source",
TUPLE120,"E. Wright, A. Balkcum, H. Bohlen, M. Cattelino, L. Cox, M. Cusick, E. Eisen, F. Friedlander, S. Lenci, B. Stockwell, L. Zitelli, CPI Inc., Palo Alto, CA","Development of a 10-MW, L-Band, Multiple-Beam Klystron for TESLA ",
TUPLE121,"A. Facco, F. Scarpa, V. Zviagintsev, INFN-LNL, Legnaro, Padova; Z. Lipeng, CIAE, Beijing; R. Ti, SOLEIL, Orsay","A 2.5 kW, Low Cost 352 MHz Solid State Rf Amplifier for CW and Pulsed Operation ",
TUPRI001,"V. Sajaev, L. Emery, ANL, Argonne","Determination and Correction of the Linear Lattice of the APS Storage Ring",
TUPRI002,"A. Ropert, J.-C. Biasci, J. Chavanne, P. Elleaume, L. Farvacque, L. Hardy, J. Jacob, E. Plouviez, J.-L. Revol, P. Van Vaerenbergh, L. Zhang, ESRF, Grenoble; U. Weinrich, GSI, Darmstadt; R. Nagaoka, SOLEIL, Orsay","Latest Developments at the ESRF",
TUPRI003,"A. Ropert, ESRF, Grenoble","Effect of a Reduced Vertical Aperture on the ESRF Lifetime",
TUPRI004,"V. Serrière, J. Jacob, ESRF, Grenoble","Expected Lifetime Improvement with a Superconducting Harmonic RF System at the ESRF",
TUPRI006,"G. Schmidt, U. Berges, K. Dunkel, J. Friedl, A. Gasper, M. Grewe, P. Hartmann, R. Heine, E. Kasel, B. Keil, D. Schirmer, T. Weis, K. Wille, D. Zimoch, DELTA, Dortmund","Status of the Synchrotron Light Source DELTA",
TUPRI008,"Ch.E. Wang, L.H. Chang, S.S. Chang, E.S. Chen, F.-Z. Hsiao, W.-K. Lau, M.-C. Lin, G.-H. Luo, T.-T. Yang, M.-S. Yeh, SRRC, Hsinchu","A Decade of Operational Experience with the 500 MHz RF System at SRRC and the Next Era of Superconducting RF",
TUPRI009,"P. Marchand, J. Cherix, C. Geiselhart, M. Pedrozzi, W. Portmann, W. Tron, PSI, Villigen","Operation of the SLS RF System",
TUPRI011,"M. Böge, M. Dehler, S.C. Leemann, S.C. Leemann, V. Schlott, A. Streun, PSI, Villigen","Precise Beam Energy Calibration at the SLS Storage Ring",
TUPRI012,"M. Muñoz, A. Lüdeke, PSI, Villigen","Top-Up Operation at the Swiss Light Source",
TUPRI013,"C.J. Bocchetta, D. Bulfone, G. D'Auria, B. Diviacco, A. Gambitta, E. Karantzoulis, F. Mazzolini, M. Svandrlik, ELETTRA, Trieste; R.P. Walker, CLRC RAL, Chilton, Didcot","Accelerator Activities at ELETTRA",
TUPRI014,"J.-Y. Huang, J. Choi, M.-H. Chun, Y.J. Han, H.-S. Kang, E.-S. Kim, M.G. Kim, J.-W. Lee, T.Y. Lee, S.-H. Nam, E.S. Park, S.-J. Park, M.-H. Yoon, I.-H. Yu, PAL, Pohang","Operational Status of the Pohang Light Source",
TUPRI015,"Y.-C. Kim, C.-W. Chung, K.-R. Kim, S.J. Kwon, S.-J. Park, PAL, Pohang","Investigation of Environmental Factors Affecting Electron Beam Orbit at PLS Storage Ring",
TUPRI016,"S.-J. Park, Y.J. Han, J.-Y. Huang, W.H. Hwang, E.-S. Kim, Y.-C. Kim, S.-H. Nam, PAL, Pohang","Orbit Stability of PLS Storage Ring",
TUPRI017,"M. Katoh, K. Hayashi, M. Hosaka, T. Kinoshita, A. Mochihashi, Y. Takashima, J.-I. Yamazaki, UVSOR, Okazaki; K. Haga, T. Honda, Y. Hori, KEK, Ibaraki-ken","UVSOR Upgrade Project",
TUPRI019,"J.M. Byrd, W. Leemans, A. Loftsdottir, B. Marcelis, M.C. Martin, W. Mckinney, F. Sannibale, T. Scarvie, C. Steier, LBNL, Berkeley","Broadband Self-amplified Spontaneous Coherent Synchrotron Radiation in a Storage Ring",
TUPRI020,"J.M. Byrd, K.M. Baptiste, W.C. Barry, R.J. Benjegerdes, A.K. Biocca, W.E. Byrne, D. Cambie, M.J. Chin, J.P. Harkins, J.Y. Jung, S. Kwiatkowski, D. Li, S. Marks, M.C. Martin, W.R. Mckinney, D.V. Munson, H. Nishimura, J.A. Paterson, D.W. Plate, K.R. Rex, D.S. Robin, S.L. Rossi, F. Sannibale, T. Scarvie, R.D. Schlueter, C. Steier, G.D. Stover, W.G. Thur, J.P. Zbasnik, LBNL, Berkeley","A Dedicated Storage Ring for Far-IR Coherent Synchrotron Radiation at the ALS",
TUPRI023,"G. Wuestefeld, M. Abo-Bakr, J. Feikes, K. Holldack, U. Schade, BESSY, Berlin; H.W. Hübers, DLR, Berlin","Powerful, Steady State, Coherent Synchrotron Radiation at BESSY II",
TUPRI024,"G. Wuestefeld, J. Feikes, J. Kuszynski, BESSY, Berlin","Beam Lifetime Optimisation of the BESSY II Storage Ring  by Systematically Adjusting the Harmonic Sextupole Strength *",
TUPRI027,"B. Kuske, BESSY, Berlin","Long Term Stability of the BESSY II Optics and Resulting Beta Beat Corrections",
TUPRI028,"S. Khan, H.A. Dürr, BESSY, Berlin","Femtosecond Synchrotron Radiation Pulses at BESSY II",
TUPRI030,"M.C. Ross, J. Nelson, M. Woodley, SLAC, Stanford; A. Wolski, LBNL, Berkeley","Beam Based Alignment at the KEK Accelerator Test Facility ",
TUPRI031,"P. Emma, L. Bentson, P. Krejcik, SLAC, Stanford","A New Bunch Compressor Chicane for the SLAC Linac to Produce 30-fsec, 30-kA, 30-GeV Electron Bunches",
TUPRI032,"I. Bazarov, S. Belomestnykh, D. Bilderback, S. Gray, S. Gruner, Y. Li, M. Liepe, H. Padamsee, V. Shemelin, C. Sinclair, R. Talman, M. Tigner, J. Welch, Cornell University, Ithaca, NY; G. Krafft, L. Merminga, TJNAF, Newport News, VA","Phase I Energy Recovery Linac at Cornell University",
TUPRI033,"C. Steier, T. Byrne, L. Nadolski, D.S. Robin, B. Salvant, T. Scarvie, LBNL, Berkeley; W. Decking, DESY, Hamburg","Commissioning of the ALS with Superbends",
TUPRI034,"J.N. Corlett, W.C. Barry, J.M. Byrd, R. Schoenlein, A. Zholents, LBNL, Berkeley","Synchronization of X-ray Pulses to the Pump Laser in an Ultrafast X-ray Facility",
TUPRI035,"J.N. Corlett, W.C. Barry, J.M. Byrd, S. De Santis, P. Heimann, D. Li, S. Lidia, R.A. Rimmer, K. Robinson, R. Schoenlein, J. Tanabe, W. Wan, S.H. Wang, R. Wells, A. Zholents, LBNL, Berkeley; W. Pirkl, M. Placidi, CERN, Geneva","A Recirculating Linac Based Synchrotron Light Source for Ultrafast X-ray Science",
TUPRI036,"S. De Santis, A. Zholents, LBNL, Berkeley","Beam Break Up Analysis for the Berkeley Femtosource",
TUPRI037,"A. Zholents, I. Reichel, D.S. Robin, J. Tanabe, W. Wan, LBNL, Berkeley; D. Kairan, BINP, Novosibirsk; E. Forest, KEK, Ibaraki-ken","Initial Lattice Studies for the Berkeley Femtosecond X-ray Light Source",
TUPRI040,"R.A. Rimmer, N. Hartman, S. Lidia, S.H. Wang, LBNL, Berkeley","A High-Gradient High-Duty-Factor RF Photo-cathode Electron Gun",
TUPRI041,"C. Limborg, J.E. Clendenin, D.H. Dowell, S. Gierman, J. Schmerge, SLAC SSRL, Stanford","New Optimization for the LCLS Photo-injector",
TUPRI042,"C. Limborg, P. Bolton, J.E. Clendenin, D.H. Dowell, P. Emma, S. Gierman, B. Murphy, J. Schmerge, SLAC SSRL, Stanford; W.S. Graves, H. Loos, T.V. Shaftan, B. Sheehy, BNL-NSLS, Upton, Long Island, New York","PARMELA vs Measurements for GTF and DUVFEL",
TUPRI044,"R. Brinkmann, DESY, Hamburg","Applications of Flat to Round Beam Transformation for Radiation Sources",
